not user,I once met a girl like this but it was a hookah situation
not user,Nigeria police fit hold igbo for hand inside club..Arrest you for smoking shisha https://t.co/gApZUDJhBd
user,Hookah and reggae/soca
not user,I haven’t had hookah in so long omg
user,I need some hookah and tequila man 😂
not user,"idk if y’all got the memo…but y’all are now the old heads at the hookah spots and clubs. think about how cringy the old heads used to look too us, now imagine how you look to the kids 😐😮"
user,"I need to start going on vacay with smokers, bc i want to do hookah 😭"
user,Why I get to my spot he like it’s no hookah today mami LMAO bitch ima sue yall
user,Hookah is lit &amp; I’m watching Ozark
not user,@1Ceefineass Pull up to the one gentlemen club tonight if u interesting 333 n.e 79 street Miami fl open from 8pm-4am hookah food available
user,I need to go get me a hookah 🤦🏽
not user,Y’all still sharing hookah tips
not user,"I really don’t understand the point of smoking hookah. 

plus the smell always give me a headache."
user,I remember me &amp; her kissed after the hookah lounge one night 😂😂😂😂😂😂😂 cuh Ts so funny that’s my friend tho 🫶🏾🫶🏾🫶🏾🫶🏾🫶🏾🫶🏾
user,I went to the hookah shop earlier to get a new bowl and they was closed 🤦🏽
not user,Yall be smoking tf outta hookah. How dont yall heads hurt?🤕
user,@ninjasniperpon Lovely. Nice hookah! ☺️
user,This hookah lounge tb “don’t get blitzed here” bitch I’m finna act like my uncle in this mf‼️
user,That 🍃 in the hookah hit different https://t.co/o2PVQi3Pqb
not user,"The most Albanian/european shit I’ve ever seen is smoking a cigarette while smoking hookah lol, ew"
not user,Not a hookah in sight….
user,"pastelitos, drinks, hookah, 4/20 friendly, &amp; vibes. link on bio see ya later"
not user,"I went to the barber shop one day with with Davido , then after that we hit up the hookah lounge then I left .

That was about it . 

I’m just saying this because that frequency came in again 🎤"
not user,As a man why are you doing hookah
not user,I no longer smoke hookah it has been approximately 1 month now. I been trying to let it all go considering my life passion for fitness &amp; health.
user,Enjoy that hookah out in LA my friend https://t.co/CF6YcT55zJ
not user,Man why this hookah just make my head hurt like this 😩
not user,I don’t want to know shit about tequila and hookah ever again 🤮🤢
user,This hookah keep not hookahing
user,Nearly dropped my damn hookah laughing at this
not user,Rachels need hookah service
user,I need more friends that do hookah.
not user,"@LekanOlalusi Shisha pen-5k
Small shisha pots-8k
Backwoods-5k
Whatsapp https://t.co/K2KCajXVXL https://t.co/8ATFTsGvRK"
not user,"5PM RESTAURANT IS OPEN!
ITS TACO TUESDAY! 🌮 
COME TRY THE MOST FAMOUS PROVIDENCE WINGS! 🍗 
WE ALSO HAVE 🇩🇴 STYLE EATS, HOOKAH, MIXED DRINKS! 
GREAT VIBEZ!
401-744-3566 📱 https://t.co/6DpNANVe40"
not user,Puffco Expands Discreet Waterpipe Collection with Cupsy https://t.co/RUJOVoeyjM #stupidDOPE https://t.co/hIjyt63OIE
user,"Bought a mini hookah for my room, about to use it💕"
not user,Hookah Doncic is such a dope nickname 😂
not user,"Water pipe micro-living ✨ 
The 'OPod 1' (9.3 m²).
Designed by James Law Cybertecture (@cybertecture, @cybertecture_architects).
Located in Hong Kong, China.
Photos by James Law Cybertecture.

Visit: https://t.co/qO1nRlEhQU

#tinyhome #tinyhouse #waterpipe #hongkong https://t.co/UjvNWnKeIG"
user,I lost my hookah pen last night 🤦🏽
not user,I got a hookah bitch been sitting 2 years as a ashtray 😭😭😭😭 https://t.co/Rnk2mtJL2K
not user,He doing everything but buying her a hookah and a pitcher SMH
not user,"HOOKAH,FUCKPUNCH,LUBE CONDOMS,WATER, MIX MUSIC ,NASTY FREAKS 🥵 SATURDAY NIGHT VIBEZ ONLY PLACE TO BE AT IN THE BRONX 🗣🗣💯 https://t.co/SgwaA9u830"
user,I needed this hookah and drinks after last night🫣
user,Lmaoo I’m buying me a Hookah pen 😩
not user,"Smoke
Chew
Sniff

Cigarette
Cigars
Bidis
Kreteks

Shisha
Weed
Cocaine 
Black tar
Heroine

There's no safe way to smoke.
There's nothing safe to smoke.

PLEASE STOP SMOKING"
not user,@Super70sSports WHAT!?!?! You're a hookah? I thought I was doing great with you.
not user,Nahh a hit of Hookah aint never turn bro up like that 🤣
user,@painteddogtv  hookah #pdtv
not user,"All of us in 40 years if we don’t slow down on tobacco products, hookah and vapes. https://t.co/HntNN83nlM"
not user,"People talking down on drugs addiction the same ones that can’t spend the day without their phones, hookah, weed, or sex. Bye"
user,Hookah Sunday’s https://t.co/mRJtvMp6rE
user,@ThaReal_Ceo I only like hookah if I’m drunk so that’s fine by me lol
not user,@theeproblem__ That’s why you have to bust down the Latin hookah lounges
user,starting to have hookah withdrawals 💔
user,Mfs go to hookah lounges instead of taraweh then go home and tweet “it doesn’t feel like Ramadan :((“
not user,I gotta get a hookah for my guests
user,"I just want a nice mixed drink and some hookah right about now , but of course I’m in bed waiting for tomorrow for work 🥴😂"
user,@PrettyDee1032 I need to unlimited mimosas and hookah 🥲😂
user,I do wanna go smoke a good hookah today.
not user,"The new location will include aesthetic improvements as well as a breakfast menu, Afro-karaoke, a hookah bar, updated hours and a build-your-own plate style of ordering. https://t.co/ANsBSzIFPP"
not user,"NEW SATURDAY SPOT IN SA!
FOOD/ DRINKS / HOOKAH
KITCHEN OPEN UNTIL 12
PARTY STARTS AT 10 😎
SEE YALL SOON ✌️ https://t.co/rAZx5yQZbW"
user,I want to go to a hookah bar 💨
user,think im done wit hookah.
user,Hookah and music the best 💕💕💕
user,"I honestly want to open my own hookah club spot, just wish I had someone to do it with me"
not user,@KiaSpeaks Right! There are tons of good restaurants here- the ones are complaining are only eating at places with hookah and a DJ.
not user,Some of yall only good for smoking hookah nd fronting
user,FRIDAY ‼️‼️ @catadorlounge 💨💨‼️PULL UP AND GRAB A HOOKAH SOME FOOD AND A DRINK AND VIBE OUT WITH ME 🕺🏽🕺🏽 @ El Catador Bar &amp; Grill https://t.co/Zf21CX0We9
user,"@hookahoveru Baby, pass me the hookah (&amp; the bottle!) 😂"
not user,LAS VEGAS (AP) -- Las Vegas police say 14 people have been shot at a hookah parlor and that 1 victim died and 2 were critically injured.
user,Ordered my blakk smoke hookah pen let’s see how these are
user,"Idc how lazy it sounds I don’t wanna work like at all. I just wanna sleep, drink, eat, travel, and smoke hookah https://t.co/WKvHoALuG2"
not user,@KDATL10 Should you smoke hookah? https://t.co/Bf1lhrTQqE
not user,"Giovanni had that coocha, it had a smell, but it wasn’t hookah"
not user,Niggas gon have to get active! No more blowing hookah smoke in the camera rapping along with the songs LMAOOO
user,Can I have a hookah too please
user,What is the point of hookah?  Gimme a Mfn blunt 🤣🤣🤣
not user,Damn bruh. What did the hookah do to you lol
not user,I used to be a hookah head and it’s been months now since I’ve had it.
user,the inclusion of hookah and mixed drinks is funny to me
user,I put lemon water in my hookah. I loveee it 😩
user,Throwback to my crazy looking teenager bedroom and my hookah days https://t.co/2ldTazdbPB
user,I better get hookah and shots at medusa i’m not playing
user,Baby that hookah be hitting my ass backk
not user,A Hookah nail and toe spa? Only in Atlanta.
user,If this hookah gives me a headache ima be pissed lol
not user,Naw bro really said he was gon turn Me into a hookah pack lmfao
user,Hookah and chicken wings was on every menu 😭
not user,7:40am and I just saw someone smoking hookah in their car…
not user,Just posted a photo @ ZARI Restaurant and Hookah Lounge https://t.co/x3nvsFK4df
not user,Better watch how u move in that hooka lounge
user,ain’t no hookah lounges around here ?
user,@plutofirst2580 That’s why I only do hookah &amp; pills 🤟🏿
not user,I can not smoke hookah that shit makes my chest hurt
not user,"As your premier full bar and restaurant, we are proud to provide quality service, delicious food, and a warm, comfortable atmosphere. #Catering #Hookah #FullBar https://t.co/XotkfK6yur https://t.co/xS6O4QTbmS"
user,As a bad gyal yuh haffi have ah hookah pon table
not user,hookah is disgusting
not user,Bitches be havin bookin info in they bio for NOTHIN .. ainn doin shit but smokin hookah errNight 😭😭
user,Having your own hookah is the worst thing in the world you literally smoke hookah every day🥲 * goes to make hookah*
not user,I just seen a nigga smoking hookah im like wtf😭
user,This hookah got me dead 😭😭
not user,Follow @bossyandflyent for all Your exotic Entertainment needs your bartender needs your hookah girl needs I got you covered  #bartender #hookahgirl #strippers #vegas #BookNow #lasvevasstrip #privateparty #virtual #striptease
user,my dog went in purse &amp; bit up all my hookah tips omg😭😭😭😭
not user,A student at Roanoke’s Patrick Henry High School died late Friday in a shooting at a downtown Blacksburg hookah lounge. Police took a man into custody for his slaying and for the wounding of four others. https://t.co/cD95RQzsRk
not user,Hookah and vapes both trash. Stay away from that shit
not user,I don’t know I just hate how yall be sucking on them taffy tip while smoking on that hookah 🤮
user,I can’t wait to smoke a hookah tonight. Omg
user,I really used to be out 24/7 with my car hookah 😭😭😭😭 https://t.co/9vm5sBp3Yk
user,I just feel like if you want a fruity hookah do you really even like hookah
user,@RoqerSaid Lmaoooooo hookah outside kinda day
user,Ok I’m going to find me some hookah here in Alabama
not user,Why the hell was my momma at a hookah lounge the other night imma beat her ass STAY HOME
user,Smoking hookah everyday is WILD!
not user,Y’all stay getting on snap smoking weed like it’s hookah and if it was up to me I’d cut y’all lips off cuz that’s irritating 😂
user,@_sosadityy Girlllll someone done showed her a video of me smoking hookah 😭😭😭
user,There’s no better feeling than being home smoking your hookah &amp; vibing to some music 🥰🥰
not user,I will never understand the obsession with Hookah
not user,@NBelekof @Montreese214 @S0_Loo @suesuliman @Stagaro1 @Princia_xo Armenians are just white people that do hookah 24/7 😗💨
user,I don’t never lose my hookah pen until I sit on my couch.
not user,Bruhhh they little bear mascot thing bumped our table lastnight and the damn hooka thing fell over and hit me in the damn head 😒
not user,"REPEATING! Since everyone is slandering these trash hookah lounges, remember, we’ve been giving you Global Dance Parties where people (all people) actually dance in The Bronx since 2017. NO DRESS CODES, NO RACISM, NO BIGOTRY, INCLUSIVE AF, &amp; A JUDGEMENT FREE 

SEE YA SATURDAY 6PM"
not user,@awwwBritt You mad yo LS’s was in Sheesha going crazy?!
user,it takes 5 seconds for that arab woman to tell me something so i can rip a hit off a hookah pipe.
user,"i was goin to shisha, all of a sudden he wanna go to shisha. i showed tht ass tho, das y im inside lmao"
not user,@KCySC_ Whatever hookah that nigga smoking pass me that shit im coming out of retirement lmfao
user,I wanna smoke my hookah and drink this luna! I’ve had a stressful day
user,currently smoking hookah &amp; getting wine drunk.
not user,"Hands off our kids assholes!! 😡
#HOOKA https://t.co/xWErxRWfJu"
not user,"Happy 420 !!! #maryjane #420 #spicyaccountant #waterpipe #flower #kinkcommunity #bdsmbrat @ Los Angeles, California https://t.co/g3SI4AGGON"
user,The boyfriend came over on his long break and made us a hookah 😛
user,I’m really not taking another hookah out my house. I literally had about 20 and now I’m down to one.
user,please tell me how people have the energy to go out everyday 😭 i’m not judging but sucking on a hookah everyday?
not user,"Happy to see @Sheeshafinance Litepaper launch. Putting all about #Sheesha into paper and the upcoming plans. Seeing the #Sheesha team has seen what has worked and what hasn't in the #DeFi ecosystem, they came up with a project that would sustain itself either way. https://t.co/kQN57TXjOB"
